DATE,avg_sell_price_tick,price_high_b,avg_sell_price_wrds,avg_price_m,avg_buy_price_Retail,price_high_m,avg_buy_price_Inst20k,avg_buy_price_Inst50k,avg_buy_price_LR,BestBidDepth_Share_tw
2022-07-27,475.40389601,479.74,475.51383855,475.53533472,475.24641391,483.43,475.59225539,476.43198081,475.55605806,157.66268782
2022-07-28,487.16691322,480.0,487.32417506,487.21568094,487.02524506,494.5299,486.62040458,487.60286569,487.10528268,193.05618368
2022-07-29,495.78290231,497.28,495.7938922,495.86927477,495.69112002,499.37,495.90890115,495.83840598,495.93992345,143.40839501
2022-08-01,506.60439283,504.49,506.69745576,506.76410939,506.73110216,512.0,506.23593009,506.93703051,506.74549945,161.75642448
2022-08-02,512.03644697,507.6,512.04101638,512.26863089,512.33306522,518.4799,512.40782465,512.31376949,512.42641468,162.62794876
2022-08-03,525.10037882,519.98,525.19765995,525.39265122,524.69702846,530.33,525.63590069,525.67846103,525.41639353,164.58004925
2022-08-04,497.7258655,527.99,497.82060143,497.64703439,497.58703199,529.07,497.54788771,500.09924893,497.62733379,163.50002261
2022-08-05,495.33173778,513.28,495.31892697,495.40572906,495.3055396,502.0,495.84802735,497.84110238,495.511296,175.10646941
2022-08-08,506.97069122,505.86,506.77613747,507.21066193,507.91653089,515.83,507.69656506,507.71499729,507.63450239,157.3425841
2022-08-09,499.29709822,501.5,499.2811385,499.42977754,499.79795182,504.8392,499.22678531,500.79264384,499.61771834,185.07010745
2022-08-10,519.65398208,520.0,519.68567184,519.84788106,519.52946756,523.98,519.84439043,519.84138459,519.96192361,172.43903938
2022-08-11,522.36505236,532.0,522.12127443,522.51151021,523.08992865,537.1,523.65155189,524.28330341,522.9678379,140.10243281
2022-08-12,524.69929695,529.0,524.7054953,524.76160395,524.50068608,529.62,525.01737337,525.04427543,524.81213437,150.65354064
2022-08-15,526.36624238,526.88,526.30185527,526.44269678,525.88770021,529.43,526.45960401,526.37242769,526.57165572,157.70405179
2022-08-16,521.98336473,529.43,521.96617215,521.99239724,521.88325423,526.46,522.15826018,522.24497171,522.04047724,144.07870317
2022-08-17,512.93775402,524.55,512.95633117,512.95977684,512.86990324,519.99,513.11187819,513.08063086,512.9961321,157.38625079
2022-08-18,517.07010567,519.99,517.05522379,517.12666757,517.09681004,521.4,517.12825334,517.17670053,517.21943096,169.44247608
2022-08-19,513.45749007,517.85,513.43875752,513.5174293,513.47078911,519.05,513.81197819,513.88237342,513.60974723,159.17231667
2022-08-22,516.04504224,512.0,516.16240175,508.07222425,507.7549905,514.68,508.24329665,508.34919266,508.10565283,151.61651761
2022-08-23,564.57168186,564.95,564.44584747,564.97239198,564.8561508,572.63,564.95498824,565.08720823,565.24634639,145.33616663
2022-08-24,566.78521936,570.49,566.76494528,566.85416192,567.32350724,572.05,566.85033846,566.8091363,566.95087746,157.58160907
2022-08-25,573.6865975,571.94,573.67302887,573.80787129,573.55860725,578.79,574.03934825,574.01507828,573.90233879,158.36206666
2022-08-26,565.81817862,578.88,565.75629869,565.9423583,566.03084807,577.9,566.25683607,565.98451304,566.16132518,151.96333851
2022-08-29,560.21702641,560.69,560.20441371,560.41856758,560.55528977,566.625,560.25932572,560.20191236,560.54094179,160.10370562
2022-08-30,559.79954147,573.98,559.72127512,559.90878859,560.03959601,568.88,560.59205098,560.69505201,560.16286401,159.28748977
2022-08-31,560.2733901,568.0,560.23166504,560.3276301,560.57213135,573.0,561.0049259,560.87189293,560.40379893,186.03260836
2022-09-01,541.85779122,556.81,541.95722891,541.84134672,542.02176372,556.81,541.7790196,541.65859097,541.83494963,160.36361042
2022-09-02,544.02955961,553.9,544.07031258,544.15378826,544.87026469,553.78,544.62691239,544.55983568,544.24431414,179.36883459
2022-09-06,527.25765661,548.4,527.18142723,527.271787,527.52642608,536.56,527.41117776,527.22690103,527.42505412,151.2852219
2022-09-07,534.86793053,533.05,534.81426007,534.99459261,534.5389706,541.39,535.30906618,535.31583633,535.15475379,149.49320628
2022-09-08,544.43168975,550.8,544.44920011,544.51066441,544.6072925,549.49,544.43517761,544.42357772,544.5870291,172.79528886
2022-09-09,563.33625181,557.25,563.43834649,563.45630811,563.5099072,568.26,563.45165504,563.49249087,563.4098152,155.05508507
2022-09-12,566.60983117,575.9988,566.58541048,566.68272603,566.56334691,570.0,566.90897167,566.97869917,566.7875291,163.68116243
2022-09-13,551.52411715,578.0,551.49134176,551.52123701,551.8595181,556.9699,551.512708,551.60235078,551.60117268,156.64611179
2022-09-14,181.13729431,186.5,181.10348663,181.14109843,181.34169092,184.0,180.99915251,181.01917744,181.1893799,207.11285319
2022-09-15,179.62715664,184.0,179.62481479,179.63577399,179.7539333,182.22,179.66486044,179.76017269,179.64866484,174.33523625
2022-09-16,173.92422424,179.62,173.97338409,173.92391229,174.23522152,179.62,173.89388574,173.86666266,173.88858586,217.10284484
2022-09-19,174.16348786,173.9,174.14106483,174.19887463,174.03672118,175.76,174.17140251,174.14393958,174.22815791,171.76760061
2022-09-20,175.21090578,175.28,175.19941772,175.24695669,175.22955696,182.96,175.17359995,175.2157523,175.29120042,152.10366642
2022-09-21,173.9868211,176.88,173.96072835,174.11102398,174.52098355,177.4699,174.37843306,174.60117651,174.2189186,167.99608222
2022-09-22,166.82441461,174.96,166.81297334,166.82336821,166.84930013,171.75,166.88624689,166.95938262,166.84802395,173.27180034
2022-09-23,162.24071508,166.18,162.24198982,162.26302855,162.27347866,165.94,162.25479065,162.22951923,162.29203981,157.72958603
2022-09-26,164.40762552,163.0,164.39220415,164.44783403,164.42640085,166.82,164.46972866,164.50900827,164.4854137,198.408586
2022-09-27,164.37476726,167.49,164.39163397,164.33074951,164.2384149,166.74,164.42024857,164.45259358,164.2853136,189.89268525
2022-09-28,165.80510912,165.0,165.82169453,165.83586886,165.85843682,167.7159,165.65612842,165.7452624,165.83429877,160.58963784
2022-09-29,164.38174002,165.48,164.37151049,164.41646389,164.46044043,166.96,164.49085183,164.53110474,164.46743661,144.90387279
2022-09-30,165.49721033,167.51,165.5084726,165.52742348,165.76560208,167.87,165.48540454,165.73963,165.53704844,169.35356526
2022-10-03,168.63257275,166.43,168.62552459,168.65516454,168.53896811,170.96,168.68913432,168.53281035,168.68304908,191.21885336
2022-10-04,173.98943002,177.0,173.97755067,174.01686985,174.0635016,175.45,174.06543584,174.15438777,174.04871447,170.88476514
2022-10-05,174.31969285,173.3,174.27926657,174.39779665,174.41658045,176.5796,174.50062976,174.50562379,174.48886367,173.7490885
2022-10-06,176.04119748,176.98,176.03655283,176.06253796,176.36923661,179.02,176.08594511,176.10902634,176.08132671,189.28029137
2022-10-07,170.83317234,176.255,170.83272809,170.83509903,170.74588018,173.78,170.7872279,170.82822527,170.84618176,166.70428575
2022-10-10,164.08856633,171.95,164.0842408,164.09409222,164.17736538,170.715,164.06400067,164.31880041,164.13409949,182.91842264
2022-10-11,158.595637,165.0,158.58823529,158.61809327,158.64701139,162.27,158.45321149,158.40456331,158.65502628,195.79800357
2022-10-12,154.86666391,160.3,154.8352637,154.87114008,154.73949199,157.87,155.00958127,155.00961436,154.9217893,204.22191173
2022-10-13,155.39133869,156.74,155.3556369,155.42971665,155.01890298,159.33,155.37686981,155.30555399,155.44801923,203.74909538
2022-10-14,155.73512767,161.0,155.71844288,155.7596097,155.90173813,160.19,155.96883255,156.14411176,155.80240209,200.16695248
2022-10-17,159.19719536,159.0,159.19636309,159.22889801,159.22846695,160.95,159.26455434,159.33943125,159.25760511,190.1966951
2022-10-18,163.7763054,164.72,163.77515706,163.80541393,163.68915821,166.8,164.25852283,164.22651952,163.82932204,199.25552183
2022-10-19,161.10814767,165.36,161.11200767,161.14940609,161.33481341,163.9499,161.25514456,161.38018272,161.19072534,186.61296917
2022-10-20,159.60800255,162.85,159.61722241,159.61498587,159.56711482,162.23,159.51395191,159.93758298,159.61070618,218.77021244
2022-10-21,160.41384154,159.41,160.3996598,160.43739867,160.5152644,162.68,160.62542579,160.40517073,160.47110001,198.0009935
2022-10-24,160.44277277,164.25,160.46758492,160.45511628,160.52847913,162.58,160.41522674,160.24564035,160.45389981,220.83405347
2022-10-25,165.43811583,162.88,165.44059254,165.4549789,165.43850783,167.11,165.48246128,165.46215842,165.45630643,195.9911119
2022-10-26,167.43445646,166.79,167.43220866,167.49263246,167.68712315,169.63,167.20768494,167.37366513,167.53417773,155.53422125
2022-10-27,167.85095938,169.86,167.84089256,167.89385252,167.82816231,170.49,168.06669536,168.1588509,167.94597606,195.74728218
2022-10-28,169.52734887,168.76,169.51529324,169.57396224,169.4641594,171.48,169.8586426,169.73277176,169.6278471,202.85602943
2022-10-31,171.800788,171.08,171.79105651,171.8206968,171.77887441,173.0,171.75111734,171.73027407,171.84337262,320.94608632
2022-11-01,171.40315202,174.64,171.37045772,171.43613361,171.39591409,176.14,171.87972197,171.99493092,171.50345967,185.17718999
2022-11-02,164.4869719,172.11,164.5002705,164.7049533,164.77781397,171.87,164.74945372,165.2539896,164.79639521,252.16992804
2022-11-03,149.98273836,158.0,149.98415636,149.95784639,149.98888011,154.73,149.90951151,149.88531114,149.9711173,253.20015586
2022-11-04,143.35995112,152.1,143.42784752,143.29089382,143.17201486,151.85,142.8619826,143.17715292,143.17618515,232.04611235
2022-11-07,143.36931727,145.3,143.36741673,143.39590557,143.28561594,145.33,143.38258786,143.35568039,143.42225849,214.40056444
2022-11-08,152.75182946,150.56,152.71710043,152.77519366,152.8044177,155.365,152.56794724,152.36216258,152.8084585,212.33584223
2022-11-09,152.40384812,155.28,152.41027292,152.41617579,152.48731018,154.9757,152.33879647,152.61421685,152.4237079,206.54199939
2022-11-10,161.84438087,165.49,161.84559856,161.84411841,161.67744159,166.81,161.817849,161.77061504,161.8255553,173.52184147
2022-11-11,165.29449541,166.59,165.26782733,165.3068021,165.23743998,168.19,165.31654802,165.48311147,165.34813569,191.86097356
2022-11-14,163.23161754,168.48,163.23189677,163.23363725,163.40107413,165.99,163.1882889,163.34032125,163.25464364,166.42440247
2022-11-15,163.34898852,168.5,163.34103816,163.35929597,163.4607752,167.05,163.44298512,163.58101254,163.39179425,193.65341747
2022-11-16,158.18767258,164.0,158.16828514,158.16085191,158.12816276,161.095,158.21977605,158.29056869,158.17817937,201.1128945
2022-11-17,156.8863941,160.88,156.93754341,155.56962112,155.78299364,157.5399,155.60063777,155.71243559,155.63655231,183.05275407
2022-11-18,169.28138134,172.3985,169.27185658,169.30455893,169.561345,173.0,169.45073488,169.5683433,169.36010544,273.10728379
2022-11-21,171.14262399,167.58,171.1649361,171.15653509,171.17576199,173.57,171.10636245,171.17510285,171.1107988,175.9361427
2022-11-22,170.68728085,173.01,170.66757334,170.71029616,170.64391783,172.07,170.76481357,170.76581414,170.75824418,225.4714491
2022-11-23,173.75573101,172.49,173.76086033,173.79138835,173.84358129,175.66,173.79991798,173.86740288,173.81132569,185.55186304
2022-11-25,172.86705735,174.39,172.86468388,172.88404154,172.94471126,174.03,172.9082372,172.92817234,172.90160767,154.69698007
2022-11-28,171.19555808,172.77,171.19518873,171.19412186,171.21032875,173.8925,171.28605051,171.39445207,171.19696701,190.48707343
2022-11-29,170.06836057,172.456,170.10495222,170.43469964,170.48001922,172.66,170.43481484,170.5065,170.45149496,166.14534524
2022-11-30,167.3183618,170.51,167.25273303,167.3689948,167.12995077,171.32,167.44831378,167.57501818,167.48941928,197.2787241
2022-12-01,176.53975314,172.0,176.53044549,176.61607095,176.63835479,178.98,176.34981749,176.39058937,176.68756163,187.77674623
2022-12-02,173.34527107,178.65,173.35884032,173.34616979,173.33033926,178.4,173.3364542,173.428975,173.3484497,279.10330514
2022-12-05,170.09787466,173.1992,170.10425387,170.07972899,170.19091512,173.2651,170.08170878,170.02808451,170.06455184,159.01019264
2022-12-06,167.19204834,171.71,167.17865737,167.21502945,167.17511699,171.74,167.21628602,167.34045385,167.2548893,195.82835532
2022-12-07,165.40285201,168.31,165.38738749,165.39485384,165.54918196,168.81,165.30839015,165.51613333,165.40808682,178.45538418
2022-12-08,161.66236781,167.8485,161.67102758,161.699301,161.7655838,165.36,161.68495734,161.86221129,161.73919064,201.21093436
2022-12-09,159.6396679,163.73,159.64215088,159.65179994,159.84069037,161.51,159.7081133,159.7668,159.66294651,212.49357056
2022-12-12,160.36860415,160.5577,160.36137458,160.38802441,160.39707942,161.83,160.41760286,160.36209518,160.41354099,228.63509153
2022-12-13,162.60318364,170.0,162.58400327,162.58827787,162.29942107,169.0,162.76118225,163.10783821,162.63769479,207.19160389
2022-12-14,160.89851603,162.13,160.87111756,160.94095326,161.17630771,162.765,161.05940271,161.13285581,161.00674269,217.17056467
2022-12-15,153.47348687,161.5,153.49238626,153.49077205,153.29435034,159.14,153.48344483,153.57259357,153.50538882,256.37140234
2022-12-16,151.28910283,152.59,151.29470662,151.30354843,151.31971151,170.21,151.26391394,151.3629015,151.31184847,224.65720552
2022-12-19,149.68898548,153.4,149.67763199,149.69947246,149.68568746,160.23,149.73869178,149.67502991,149.72237773,186.57258945
2022-12-20,149.2594456,152.0085,149.24971354,149.26693477,149.24900227,150.71,149.23111484,149.23127302,149.28315844,182.11668511
2022-12-21,146.5724549,151.51,146.61145715,146.55042315,146.6684474,148.66,146.40174869,146.53189687,146.51421865,212.42623895
2022-12-22,143.22026391,149.67,143.21824015,143.21704146,143.27378074,145.8699,143.22646613,143.17396194,143.2279377,179.57210842
2022-12-23,141.16445139,144.7185,141.15355339,141.18029975,141.25268262,143.38,141.19946162,141.23924315,141.22445025,214.0769273
2022-12-27,139.99387477,143.19,139.99478007,139.99811038,140.00974961,141.39,140.0292071,140.02991869,140.00487154,226.53091322
2022-12-28,137.68978282,140.0,137.68239257,137.69384061,137.62628314,141.13,137.67396389,137.79845877,137.70896717,227.83051099
2022-12-29,140.37093366,139.63,140.38172432,140.39739324,140.35315379,141.62,140.32390343,140.28620859,140.40470164,235.66752909
2022-12-30,138.51313204,140.8,138.50373389,138.51892229,138.48216461,139.79,138.61711168,138.68351736,138.53693204,234.02594783
2023-01-03,139.0240161,142.5485,139.03411331,139.0434438,139.07408569,143.46,139.34383263,139.31615193,139.0709054,274.22598575
2023-01-04,138.73980098,140.22,138.73482926,138.76292291,138.74361001,141.25,138.83097012,138.86373046,138.79750722,206.92980464
2023-01-05,134.62488722,139.23,134.62577745,134.63321234,134.39350558,137.74,134.71734415,134.63929692,134.65886646,216.70532757
2023-01-06,134.73057655,137.5,134.7295314,134.7336656,134.70258726,136.98,134.76189011,134.77254152,134.74303077,217.40066442
2023-01-09,136.87832982,137.04,136.86730746,136.92281979,137.25783459,139.7,137.07405703,137.21304896,136.96977987,176.04887403
2023-01-10,134.08980365,137.89,134.09625785,134.09052369,134.02008993,136.515,134.1418824,134.20169672,134.08753085,194.59662391
2023-01-11,136.11471006,136.22,136.11353898,136.13780867,136.11332603,137.25,136.15825885,136.14492021,136.15518107,174.35326485
2023-01-12,135.5454367,138.5085,135.54311306,135.55555796,135.64705954,139.54,135.37704372,135.50080789,135.60989125,175.22921977
2023-01-13,137.54903914,136.97,137.521088,137.60348835,137.5706847,139.175,137.72357051,137.6962419,137.66241286,202.43991458
2023-01-17,141.38218903,140.9385,141.37749454,141.46144975,141.49675813,142.67,141.39298696,141.40701453,141.48681969,277.2733266
2023-01-18,142.73184066,143.89,142.72301743,142.7558725,142.68647179,145.295,142.92703376,142.8942253,142.78764752,243.33150562
2023-01-19,141.16555103,141.675,141.16030246,141.19939609,141.22041405,142.92,141.24465213,141.24979643,141.22315272,242.02777166
2023-01-20,145.1351061,143.87,145.12861567,145.16705804,145.26105892,146.5,144.98120748,144.9078096,145.17650267,210.82852468
2023-01-23,148.69452364,147.8,148.69248812,148.72073017,148.74643861,150.2,148.69396105,148.62934483,148.7408139,210.55174872
2023-01-24,151.21325592,151.06,151.20879798,151.21835096,151.24584665,152.18,151.21578812,151.20799297,151.21746314,220.98331092
2023-01-25,149.62202454,150.91,149.5673951,149.70435065,149.70579926,152.2,149.59486927,149.31054438,149.81459282,209.94113936
2023-01-26,157.37907351,154.81,157.3855123,157.44456412,157.14816032,159.98,157.51535153,157.52947381,157.48460975,227.22753771
2023-01-27,159.52139375,159.1199,159.5128068,159.53576447,159.59758784,161.3,159.5656793,159.58416894,159.55485906,251.00167705
2023-01-30,157.94744341,159.78,157.95166662,157.9650457,157.97673685,159.53,157.95734252,157.93150976,157.97455902,177.9824139
2023-01-31,158.16787333,159.15,158.15890788,158.17460448,158.18814888,159.57,158.27693824,158.25964348,158.19056055,189.64441226
2023-02-01,157.37732894,158.75,157.2823871,157.44716781,157.00612558,161.3,157.59037404,157.27079214,157.65282242,218.93852931
2023-02-02,163.68461299,165.36,163.65437709,163.76844871,163.92238471,165.66,163.80705913,163.84096514,163.86545934,191.54142356
2023-02-03,160.5326965,162.55,160.51505437,160.56857139,160.64508789,162.4,160.56402798,160.65902,160.60748708,230.84852448
2023-02-06,157.74936903,159.72,157.74442129,157.76489958,157.90049527,160.5932,157.82313301,158.11934755,157.78200643,215.74653186
2023-02-07,158.25095911,157.58,158.20059261,157.95094381,157.66656599,160.21,158.39870565,158.28350988,158.04967419,183.90129649
2023-02-08,166.67994305,167.4,166.68395617,166.69576363,166.70401973,168.66,166.81341777,166.91147515,166.69256715,236.97835791
2023-02-09,167.07223632,169.58,167.06934627,167.07990959,167.15169461,169.0,167.18358566,167.43371926,167.10459479,161.58490015
2023-02-10,164.4905701,168.0,164.48857539,164.49425222,164.36267026,166.83,164.58202183,164.64882449,164.50925368,166.8771825
2023-02-13,166.24284028,166.96,166.22826667,166.2827447,166.3934777,167.41,166.35420695,166.26922495,166.32759112,221.95483265
2023-02-14,169.56399285,169.1,169.51961561,169.61496775,169.47124628,171.5,169.71520711,169.67292754,169.68348532,178.92877146
2023-02-15,175.27560456,173.77,175.25469744,175.30789779,175.55660125,177.6,175.39781766,175.41802933,175.32874122,238.15937701
2023-02-16,173.7207167,178.15,173.72314128,173.75761722,173.97426707,175.9386,173.72506292,173.83858824,173.79450274,175.3659896
2023-02-17,168.99678788,172.02,168.98609358,168.99230389,169.01581242,170.8899,169.04577709,168.98127978,169.00746519,183.95232255
2023-02-21,169.2117625,171.05,169.33186873,167.2074135,167.19961176,169.24,167.28743255,167.33232128,167.21201448,222.5811363
2023-02-22,185.85218799,190.0,185.84244718,185.98674612,185.96505605,188.79,186.05017556,186.05587289,186.03929238,231.6039521
2023-02-23,186.07609602,189.39,186.08375472,186.11195143,185.89874903,188.99,186.31689514,186.23337658,186.16501125,490.80789649
2023-02-24,186.14732713,188.74,186.13250172,186.1707596,186.22074412,187.72,186.18443753,186.21937439,186.20422652,212.17454453
2023-02-27,190.00860929,189.1,189.99135586,190.06091391,190.13797446,192.47,190.29999594,190.35702816,190.10793009,192.86333953
2023-02-28,189.24648813,190.0,189.23816191,189.29330502,189.39057839,191.8499,189.54116495,189.57834162,189.33275449,194.88302918
2023-03-01,187.11925379,189.86,187.10028544,187.12540302,187.15659462,188.2,187.12618222,187.13482226,187.15823657,209.55929619
2023-03-02,188.69362049,187.0,188.67557182,188.70460889,188.54627905,191.03,188.6049907,188.61525858,188.72476629,188.15492915
2023-03-03,191.32171007,190.41,191.32928036,191.38484133,191.37378544,192.84,191.27736178,191.27795621,191.406861,222.07598189
2023-03-06,188.81858632,191.07,188.8015084,188.84611518,188.92557291,190.44,188.93092661,188.99112663,188.87634235,227.63581034
2023-03-07,187.91224435,189.64,187.89570776,187.923664,187.93885409,189.47,187.93251903,187.95154391,187.95256228,219.78360554
2023-03-08,187.95610493,190.0,187.94245712,187.98519764,188.006659,189.16,188.09508586,188.05263268,188.03077838,221.91144392
2023-03-09,186.07316921,195.9985,186.06013144,186.11005005,186.55476948,189.43,186.01244752,186.06499869,186.16532204,222.38582956
2023-03-10,185.00842212,186.1,184.98524589,185.04992394,184.7839568,187.03,185.22489202,185.20251761,185.1114561,246.31455925
2023-03-13,186.41026381,189.35,186.4014805,186.45637176,186.7248255,188.59,186.3362498,186.37584973,186.55281189,216.78573791
2023-03-14,184.81194219,187.97,184.79767658,184.84729097,184.81515557,188.26,184.87299574,184.97036712,184.90350415,208.23522092
2023-03-15,183.25458302,185.22,183.23749681,183.28783275,183.29105706,184.42,183.33522613,183.37209122,183.3265645,245.10705989
2023-03-16,188.02891045,185.04,188.04156742,188.03055298,187.86538185,190.0,188.18716703,187.86185844,188.01160967,210.53575144
2023-03-17,189.01550506,190.0,189.02222409,189.03958087,189.0502974,191.46,189.30459627,189.34841645,189.05926632,232.95670104
2023-03-20,188.61917832,189.88,188.60408135,188.62317034,188.55875335,190.2,188.47095318,188.38464771,188.64721088,249.61643324
2023-03-21,192.95980792,192.63,192.932005,193.00702268,193.04525695,194.92,193.00444603,193.03146238,193.07952979,195.2211856
2023-03-22,193.28854074,196.0,193.23306478,193.33761158,193.51103499,195.82,193.54794888,193.52970435,193.43260425,260.18937246
2023-03-23,194.34940097,194.5,194.34268576,194.35661579,194.52582188,196.13,194.51107791,194.59197227,194.364767,238.75606533
2023-03-24,191.81776215,194.51,191.79621148,191.83764703,191.84991305,193.6,191.97059389,192.06651244,191.88943167,239.88659085
2023-03-27,193.20114227,193.5,193.19741668,193.22264205,193.21771179,194.6,193.2531239,193.20316201,193.24229895,205.98319189
2023-03-28,191.12078066,193.69,191.11482063,191.1382745,191.16900838,193.41,191.13337347,191.26568795,191.17375963,183.88345759
2023-03-29,191.79649995,193.32,191.76703028,191.81662997,191.86536998,192.9,191.90190432,191.88840282,191.88367515,195.9913343
2023-03-30,193.58160109,197.4985,193.56062977,193.60378924,193.65833303,195.11,193.70187312,193.73800051,193.649106,184.70252484
2023-03-31,198.61622423,195.57,198.62965074,198.64666998,198.4552634,200.31,198.82101231,198.5607967,198.65552229,176.47627925
2023-04-03,196.51275166,200.26,196.51815931,196.50200673,196.62794327,198.96,196.60711141,196.76370287,196.49740246,221.0703618
2023-04-04,196.71826086,197.65,196.70957324,196.74557792,196.76006269,198.49,196.80492509,196.94600455,196.78231666,229.24044632
2023-04-05,193.85672215,198.5,193.82750119,193.85575544,193.73735253,196.81,193.83885238,193.79949356,193.90359106,194.81635017
2023-04-06,190.77053528,194.2,190.73509929,190.78054873,190.86426919,192.31,190.58828196,190.57197824,190.85939185,216.29318198
2023-04-10,191.86891889,195.0,191.87005178,191.90212948,192.1220762,193.71,191.84424684,191.82410195,191.93083154,202.79330409
2023-04-11,192.31928726,193.0,192.32162446,192.34820648,192.3010039,194.0,192.44596629,192.4675226,192.3704274,209.40804508
2023-04-12,195.30789107,196.4,195.28374859,195.35526918,195.44038464,196.83,195.41852816,195.3992273,195.41519451,219.01298589
2023-04-13,197.51273163,197.0,197.51740208,197.53010625,197.5108731,198.67,197.58033599,197.57011651,197.53742988,207.71504019
2023-04-14,197.64801635,198.0,197.55286071,197.75080901,197.50650388,199.87,197.70043024,197.38377877,197.88796113,218.44138047
2023-04-17,200.37975703,204.9985,200.3598055,200.38910652,200.38649681,202.9999,200.75770909,200.54374295,200.41105039,196.54511372
2023-04-18,200.99980579,205.0,200.96841248,201.00657282,201.13893147,203.4999,201.11144737,201.30152282,201.05002121,209.7577097
2023-04-19,196.44217291,200.0,196.48170542,196.44792581,196.40441522,200.0,196.374758,196.44250933,196.41645886,173.62488007
2023-04-20,192.36463809,196.0,192.37098853,192.37497638,192.38134963,198.48,192.41031491,192.34958022,192.38497579,228.93257036
2023-04-21,193.1036947,192.79,193.0764175,193.13921807,193.18664454,194.42,193.15608574,193.13079286,193.20039752,206.51462791
2023-04-24,191.92255392,195.0,191.92267753,191.96124341,192.03916888,194.7499,192.02049631,192.09848861,191.99564462,203.79197029
2023-04-25,184.22606291,191.95,184.27338754,184.17374598,184.36525821,199.74,184.39591859,184.48295,184.14131296,215.14905651
2023-04-26,184.15945907,188.38,184.13554729,184.16817586,184.24327792,192.27,184.12904896,184.11951828,184.2097827,265.31068471
2023-04-27,184.82699225,187.75,184.83425004,184.89700124,184.82672995,186.13,184.92193859,185.03921423,184.92428286,236.03013432
2023-04-28,182.21768885,185.0,182.22518582,182.2296112,182.23829205,184.155,182.26964507,182.27968422,182.24399482,223.23310122
2023-05-01,182.56576333,183.0,182.57557318,182.63468278,182.49432369,185.2399,182.65228495,182.64860189,182.67438184,204.67030993
2023-05-02,178.44069087,183.3,178.46929136,178.42811298,178.38015086,183.3,178.46118731,178.57707737,178.4001647,189.36319577
2023-05-03,178.47534117,178.5,178.46933032,178.50193637,178.49357199,197.87,178.40819398,178.4226701,178.52093536,226.63281307
2023-05-04,178.98610718,182.0,178.98430265,178.98789275,179.00141612,180.7,179.01861853,179.06432313,178.99888875,231.31951038
2023-05-05,183.2697191,181.5,183.25796867,183.30028229,183.28229127,184.73,183.28869203,183.26363584,183.32116942,201.10725621
2023-05-08,190.2308398,190.0,190.24030467,190.28603967,190.24817992,192.2,190.26161568,190.26417667,190.29238606,248.27826682
2023-05-09,195.50178498,194.4885,195.47662825,195.53587212,195.64388998,197.06,195.5037466,195.56076411,195.57066895,166.13842447
2023-05-10,199.46256799,198.9,199.44833344,199.51629664,199.51483784,201.52,200.2333674,199.65416124,199.56184735,227.68907078
2023-05-11,197.59950871,200.51,197.59766324,197.62214537,197.62760505,200.8785,197.89453685,197.73721485,197.66911035,192.88692331
2023-05-12,198.40216678,199.8547,198.39283298,198.40819911,198.42627698,199.37,198.52668259,198.43798495,198.42692844,212.9278385
2023-05-15,193.13083286,200.69,193.14179444,193.13285803,193.1370852,198.99,193.01921246,193.04056209,193.12698336,230.88741091
2023-05-16,191.09935769,193.85,191.07873413,191.10128447,191.09448985,192.8,191.11779806,191.11463195,191.1360338,240.61931251
2023-05-17,191.79289604,193.65,191.77681133,191.80502826,191.88051033,193.12,191.71799092,191.68143217,191.8398355,244.6177663
2023-05-18,188.98882593,193.48,188.9774404,188.98290128,188.98013942,191.49,189.04688269,189.00792188,189.00935916,249.79496404
2023-05-19,189.84228883,190.88,189.81583303,189.86243503,189.73080945,192.39,189.9338102,189.99607954,189.90662681,258.87780786
2023-05-22,190.99799534,190.57,190.99785422,191.02281932,190.94379701,192.97,191.20860974,191.14312605,191.04483016,255.79886534
2023-05-23,191.52697846,193.55,191.56082473,190.6700283,190.47746059,193.2,190.61446369,190.72746563,190.68122943,221.29125886
2023-05-24,203.86779176,199.8,203.82360426,204.01491815,204.18483488,207.3799,204.23160132,204.08372269,204.07995992,245.66399208
2023-05-25,206.64423686,207.89,206.66336411,206.63620703,206.65228554,208.88,206.63523034,206.58829878,206.61186466,266.24327393
2023-05-26,213.90282054,209.46,213.94641655,213.97887471,214.16018674,217.06,214.00126798,213.80310303,213.97560018,224.50720226
2023-05-30,214.80245592,216.8,214.81359775,214.8372408,214.82712862,219.5,215.04699858,214.96276509,214.86359472,274.1724813
2023-05-31,213.51282946,216.645,213.50389506,213.55136513,213.58726893,216.316,213.58055913,213.69322724,213.57228305,263.35245791
2023-06-01,215.79321156,217.0,215.78383835,215.83057623,216.06149945,218.275,215.82167965,215.60216561,215.85074529,222.37391755
2023-06-02,218.48453714,218.95,218.40493196,218.10518289,218.31568986,219.925,218.16277225,218.24853379,218.16363665,231.18402141
2023-06-05,227.25093651,231.88,227.21369309,227.27095356,227.24741665,230.18,227.33376852,227.27288067,227.35502341,284.79530086
2023-06-06,225.42423619,232.9785,225.41610299,225.43436596,225.45511141,226.87,225.42064034,225.43799398,225.46340368,257.66539816
2023-06-07,220.20128082,226.2216,220.17538797,220.23364033,220.23651956,225.9223,220.40994187,219.86269079,220.31478937,293.64240784
2023-06-08,221.3864326,218.62,221.39366635,221.39206205,221.398835,223.045,221.37032664,221.14472249,221.36129231,243.24184186
2023-06-09,221.3378227,225.04,221.33888164,221.34020948,221.35053406,224.79,221.34453436,221.38330926,221.34504554,281.63692883
